ASSET,BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NIMY,NONII,NONIX,NUMEMP,ORE,ROA,ROE,SC,SCMUNI,SCUS,TRADE
189952,5700,14239,172200,172200,554,40,17428,0,269,3174,172524,5979,1661,2299,8945,3715,0,148569,146908,0,129899,44790,6098,5010,25784,48217,1219,6.049550901660163,175,1536,47,515,2.5627414395711248,28.22,17158,10306,6364,0
122880,1527,5324,95100,95100,558,15,27097,8700,7008,1740,95783,2022,1242,8086,12740,14418,0,57414,56172,0,28171,0,2029,0,11651,14491,281,4.500842480032747,273,1085,28,0,0.906941653958187,4.16,36795,14566,22229,0
232731,1826,27066,215275,215275,1155,32,15734,0,562,2573,216997,12743,1378,2728,8674,5993,0,92720,91342,190,64886,16591,1949,2453,14306,29587,435,2.653871437895806,300,1101,36,0,0.756424719438159,11,103358,30240,73083,0
193526,2016,10327,176609,176609,628,0,16175,0,0,2214,177351,747,1813,3961,12456,5960,0,99955,98142,0,80801,8155,8068,2754,31627,30197,413,3.434015372956588,174,1264,32,0,0.8429926238145415,10.16,75510,24681,49492,0
4414383,286,1255365,3973120,3973120,1287,6110,85703,0,10978,53213,4328680,0,7283,46,13983,26752,0,48997,41714,0,5763,0,0,3056,2555,152,22081,6.525605912204487,20962,36953,93,0,2.116372196269296,82.3,2182315,23304,1891926,0
83280,4642,5640,75209,75209,358,10,6352,0,0,1078,76928,399,538,1638,2971,6291,0,48399,47861,56,38636,3711,8141,1996,13586,11202,13,3.9363621453173696,179,876,26,178,0.06274206976435527,0.8,23675,11279,12396,0
200083,5078,6434,173610,173610,391,24,16624,14830,0,1895,183459,67,1121,5410,14889,9257,0,73709,72588,0,49742,1045,4926,4772,35760,3239,213,3.312346695223911,247,1509,41,0,0.428176205564783,5.05,94874,33400,61474,0
321038,1532,17308,268726,268726,1129,80,18994,304,0,3488,302044,303,1881,3116,12493,7509,0,196146,194265,0,175816,1724,24714,1367,62191,85820,827,3.1202981412467303,475,1920,46,0,1.0392482728937786,17.5,97251,32274,59253,0
740716,15012,27950,566591,566591,4227,750,71185,0,1477,12430,669531,0,6572,103,90606,1576,0,556594,550022,0,404486,4803,69740,12973,300135,16835,1893,4.780271691109251,578,5529,108,0,1.038446663722664,10.73,125299,6020,119279,0
340724,6918,64387,295306,295306,1915,75,28443,0,0,4866,312281,355,3261,1272,22537,3965,0,243173,239912,438,215773,11919,47083,7248,74723,74800,983,3.7639105895857914,266,2159,48,0,1.1793959644981418,13.93,26723,11501,13862,0
277243,2788,5450,247072,247072,2011,78,26444,32815,338,5031,250799,7705,1832,11545,44045,33645,0,203301,201469,0,117994,7919,11565,75,27345,71090,1040,4.698222803882256,294,1886,54,50,1.5355199728331081,15.9,25851,9063,16788,0
160128,2385,10387,115108,115108,654,0,21489,0,0,2196,138639,0,1842,0,12033,385,0,124129,122287,0,111554,0,4913,11953,72074,22614,363,3.990360510440085,61,1099,23,0,0.8919932547617513,6.79,20241,2066,17675,0
62569,819,5947,56568,56568,175,0,4994,6000,0,749,57575,1674,362,2516,12651,4380,0,28139,27777,83,9184,908,508,239,1163,6366,138,3.9614893543600536,134,526,18,0,0.8672359211632273,11.05,19080,2884,16196,0
137215,620,10418,114580,114580,555,0,13434,0,3033,1434,123781,18337,844,3116,10426,4739,0,89490,88646,0,55988,26730,2529,5564,5546,15619,327,2.70654119277178,98,553,14,0,0.9362484923750863,9.78,29204,8560,20644,0
68011,160,15357,53122,53122,81,0,14811,21167,0,635,53200,588,212,133,5213,1914,0,11822,11610,0,4105,0,1095,0,331,2679,366,3.4645029157481666,22,210,6,24,2.1693709713269618,9.97,19398,0,19398,0
104305,4862,2912,85808,85808,636,15,9156,10363,0,1443,95149,2494,810,1100,26438,2230,0,77061,76251,0,45888,2589,9231,0,8980,25088,101,3.3726707101101763,115,802,17,952,0.38425505404775606,4.43,7771,7153,618,0
776806,16820,110122,683415,683415,3570,0,69794,0,1816,8853,707012,0,5460,132,27626,492,0,490012,484552,2344,448311,13161,63253,121189,179434,71274,1277,2.9043270790155082,2043,5648,135,0,0.6492751265215797,7.36,136064,5902,118019,0
1136766,15845,112020,979509,979509,4573,100,54394,1294,0,12583,1082372,11028,5935,42251,52167,86647,0,539908,533973,0,389073,44651,27597,12691,72646,231488,626,3.0392095019879597,2565,8288,206,0,0.22046047537230218,4.52,425643,137966,287677,0
176720,1700,49566,154102,154102,389,30,21490,1965,0,2426,155230,734,1483,3137,28153,9445,0,87514,86031,125,49012,1561,3542,3520,12355,28034,386,4.808157581050619,245,1734,52,0,0.8755340956452954,7.23,35640,10428,23107,0
268540,506,41410,228186,228186,1799,75,39202,0,0,4120,229338,50372,2943,1325,34146,5728,0,218548,215605,0,126874,99991,4843,0,66,21974,1173,3.618258878550202,208,908,24,0,1.7517528729195135,12.15,6086,5346,740,0
3389808,48318,231769,2993263,2993263,20959,930,334230,0,8249,50024,3055578,220938,41248,17437,201100,98927,0,2968095,2926847,47443,2360670,619786,325371,135073,697742,582698,12145,3.654755441659245,4571,17520,446,0,1.4474608652228609,14.7,83793,251,83464,0
182421,17,42440,155507,155507,1175,0,25946,0,0,2608,156475,0,3925,43,33675,284,0,106633,102708,0,70417,0,4135,852,50480,14950,366,3.331947928141067,74,1012,20,0,0.8116176637718601,5.68,31101,12697,18404,0
131152,1300,3667,120487,120487,538,30,8821,0,0,2004,122331,4876,1513,3872,11499,11044,0,80268,78755,953,51456,1636,11039,5012,11995,21774,699,4.746141332059926,214,951,27,0,2.1597321190633436,30.83,45567,15563,30004,0
9798352,162048,652392,7936361,7936361,64335,12400,817575,0,23807,144600,8980777,0,96050,935,1546913,335793,13397,7006383,6910333,0,5089113,0,359256,349917,2866379,1513561,13648,3.5937757362379497,15468,65893,696,20181,0.55999502700782,6.71,1522577,0,1249151,0
49977,746,1035,40232,40232,200,5,7609,0,0,619,42368,0,749,1296,1754,1928,0,37156,36407,0,33474,0,1592,948,3971,26963,41,3.5591420683796984,17,381,9,0,0.3264461164855289,2.15,10160,8559,1601,0
2417528,30932,441679,2178574,2178574,11559,6000,210105,0,8842,34170,2207423,57610,22652,1685,466495,6131,0,1376507,1353855,0,846271,43504,159887,119501,218682,304697,7331,3.9121771509804772,1608,10887,215,0,1.2101558337690592,14.03,527221,118454,408577,0
765822,11960,53020,641241,641241,2774,360,47385,0,471,9472,718437,3933,5561,296,83479,4034,0,459557,453996,0,363889,15073,106633,43464,134645,64074,2723,3.8537469101485216,1149,4190,119,0,1.4694900699464861,22.92,223813,90302,133011,0
281147,9369,38088,244881,244881,962,75,31942,0,2425,3148,249205,5573,1527,54,30964,2108,0,167800,166273,294,128861,5742,5625,7011,67330,43153,230,3.4366206040025786,260,2049,40,0,0.3265149673396306,2.89,58753,250,58503,0
137969,1065,29455,121372,121372,318,-1,16305,59,0,2333,121664,93,1100,3081,18792,4583,0,104664,103564,80,81097,1369,16640,793,18932,43363,1151,6.1690597924256805,53,878,29,0,3.40127510878318,28.88,2925,117,2808,0
787300,15323,36316,697824,697824,2137,0,74750,0,0,8879,712550,161,7018,99,76506,673,0,550945,543927,2185,472302,3300,41644,67298,294910,65150,1833,3.709360950888243,1789,6203,142,0,0.9471564959085087,9.91,170740,28352,106497,0
2415416,21857,60926,2031531,2031531,5639,575,279718,33,53777,25784,2135698,25000,14658,67914,83851,71655,0,1286609,1271951,0,1101922,116981,28156,62013,769432,125340,4677,3.6655522471977835,1919,14824,253,0,0.7719197480739142,6.75,882625,370503,67868,0
1134612,15282,91302,996228,996228,1992,33,126983,0,13436,13634,1007629,16076,8580,60095,52535,63227,0,693461,684881,3432,553215,26017,49779,51641,326272,99506,2937,4.4122907044666295,1436,9413,230,0,1.029381805755443,9.26,288439,43647,238407,0
544169,3546,102579,364376,364376,4145,0,133416,0,1156,9773,410753,0,5200,142,291,142,0,379136,373936,0,378702,0,23364,31349,172592,151397,1452,4.2981559284366195,86,3640,62,0,1.0729496786970165,4.38,50586,0,50586,0
97272,1773,2827,72897,72897,568,50,11198,1937,0,1438,86074,27193,718,1248,5266,2615,0,59134,58416,0,23501,16981,0,0,968,5552,338,4.078666697920818,58,456,14,19,1.4222895495381767,12.18,26289,13033,13256,0
571667,9967,12105,446960,446960,2395,57,29011,0,0,6552,542656,0,3005,3701,27492,9647,0,355632,352627,0,318463,0,23996,5627,48584,240256,502,3.1492245309212255,1105,4541,115,3497,0.35262280774154575,6.85,168557,24463,121615,0
85323,1166,14250,74706,74706,217,20,10486,244,0,946,74837,215,776,1519,2886,7046,0,50359,49583,0,40267,321,3319,0,3397,33230,239,3.6450683450314694,35,435,13,0,1.1164833111438115,9.17,16287,9860,6427,0
676932,10649,35245,584842,584842,2275,300,83580,0,1825,7952,593352,1597,13116,861,89108,9372,0,330659,317543,0,229307,4439,37613,5919,134856,46480,1589,3.6924687978418866,2278,5144,146,0,0.9520450019509732,7.69,294781,25199,239284,0
358023,3771,9059,305402,305402,1442,50,36437,9297,0,4611,321586,6257,3435,4007,28113,13661,0,212618,209183,2864,161722,18680,22863,6301,67998,45880,1283,3.8302726304418444,552,1998,60,0,1.4431540170411405,14.1,110954,35519,73534,0
277261,6776,18511,256670,256670,1006,0,14168,0,4983,2844,263093,25868,2441,6114,18035,13616,0,155047,152606,4958,92422,35356,568,599,23802,32097,605,2.9303678903104946,460,1666,48,0,0.8775937973701197,16.82,84948,40652,44224,0
448425,4921,67226,329485,329485,2455,0,54108,20376,0,5914,394317,24130,5618,0,53543,0,225,315366,309748,0,219195,8787,45931,0,157047,7430,1215,3.5946672347744304,3377,5251,54,0,1.1686541000281343,9.09,20687,1254,18547,0
9176230,202254,476299,7920234,7920234,37902,15750,711526,6357,0,135043,8464704,0,94744,29159,2982809,93789,0,6694973,6600229,45733,2796995,1841,449891,197836,1899948,247479,41879,4.671909525368288,108567,147955,4574,9484,1.8350597679391452,21.95,1513507,985896,482397,3100
118971,738,59265,98893,98893,58,-5,19923,0,0,1942,99048,0,346,67,5543,965,0,24371,24025,0,17863,0,6688,0,5050,6125,926,6.474115565024656,45,1008,20,0,3.130493576741041,19.06,34387,0,34387,0
87179,275,20737,43687,43687,250,0,42058,5000,0,1878,45121,0,5395,0,3289,0,0,60300,54905,0,57414,0,6591,5000,38367,7456,934,8.134915677701436,241,536,9,3905,4.302140130469078,8.98,0,0,0,0
43097,126,6654,37457,37457,123,0,5375,0,167,503,37722,4114,286,381,2125,1426,0,23998,23712,145,15055,6528,0,210,1680,6637,98,3.6967228065908677,29,283,8,0,0.8890400861824573,7.32,10969,4711,6258,0
352545,3243,6695,316747,316747,1658,75,34314,10820,2636,4487,318231,9178,3244,2202,22797,3911,0,240950,237706,2941,202011,30457,23874,21697,91513,34470,1102,3.3823630510612475,162,1748,46,0,1.2558798138973017,12.91,87497,74946,12551,0
86509,2946,17500,77616,77616,336,0,8185,4903,0,962,78324,3375,360,724,4151,1448,0,30570,30210,3346,18232,3389,256,0,5298,9289,285,3.3655009273944247,40,313,7,0,1.381031412407477,14.17,30127,0,30127,0
1639663,37971,128231,1309215,1309215,2418,821,166684,0,8036,20201,1472979,36844,13157,91859,81754,95467,0,979298,966141,144,763875,86677,64161,96441,466655,49941,6435,4.715556457140887,21767,10209,182,357,1.5840862717754165,16.07,447445,87815,339065,0
1830368,26344,54285,1327464,1327464,10852,-82,120771,0,3729,19728,1709597,30269,8548,392,135279,23166,0,1436125,1427577,0,1249047,0,56850,83711,438044,670442,642,2.0652060421702463,2252,10353,214,0,0.14111533870978377,2.14,250178,38344,170153,0
5611253,113593,124647,4361284,4361284,30957,0,520698,0,6912,59253,5090555,3791,23819,32,103742,77741,0,4761384,4737565,0,4579546,529,154093,60248,582724,3781952,4545,2.1513508715390692,7069,29741,550,244,0.32590220728832425,3.52,460710,32428,369834,0
2118293,14062,239896,1658226,1658226,7919,13,174899,0,0,18902,1943394,0,6813,0,28401,154,0,1151298,1144485,0,1122581,0,27416,52863,311333,730969,2870,2.3127588936218824,1821,9097,214,0,0.5700010153763732,6.62,642291,26797,607278,0
7336543,40036,36848,5309340,5309340,44080,1350,838590,0,75223,84217,6497953,0,64668,8,673556,182932,0,5442676,5378008,93717,4492386,0,434904,247648,1750666,2059168,12491,2.321828029578621,12810,34732,646,11645,0.6831490293490607,6.02,1551152,99,1551003,0
1426874,21446,133644,1261910,1261910,4312,0,139725,0,0,11241,1287149,0,1930,13,3087,591,0,618001,616071,0,614501,0,13124,11012,47725,542640,988,2.0795856435359408,948,6703,102,0,0.27754280511361384,2.83,592731,361,592370,0
96729,127,5802,59435,59435,440,0,13330,0,0,1537,83399,0,1082,0,534,13,0,79014,77932,0,78595,0,0,42433,16252,19910,-42,5.043040535104757,47,1185,27,0,-0.17233420526234805,-1.26,3802,0,3802,0
416176,5701,7851,336748,336748,2454,135,46547,13539,0,5894,369629,484,3171,3112,29500,10876,0,302692,299521,7836,253994,7662,43353,1271,128478,73230,1716,3.497223316516501,209,1434,43,200,1.6595564119829451,14.83,82275,21616,46528,0
125931,1760,3935,112966,112966,32,0,12698,6043,0,1668,113233,0,917,22,4509,445,0,81321,80404,0,76265,0,17971,3455,27572,27267,362,5.3698765026874,164,1325,37,0,1.1202141403826367,11.53,32132,0,32132,0
266580,4076,85575,238391,238391,601,30,27294,0,0,3846,239286,0,1369,3747,8674,4506,0,104339,102970,0,91128,1328,8348,2203,68172,11077,2350,5.1945245389259185,151,1016,29,0,3.49533985672825,35.97,72075,25995,46080,0
1333194,12163,361426,1444,1444,0,107,1055063,0,856313,4931,278131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63191,5.720616726800237,123310,45103,693,0,19.06609590978521,23.97,528,0,528,0
2732382,41165,52907,2321829,2321829,13867,0,183473,214,14206,31632,2548909,9,24829,250672,185820,270403,0,1848798,1823969,11145,1372526,1660,127504,66672,966687,210003,4094,2.7926275575669948,3653,15994,339,464,0.5987536811962058,8.91,696959,70993,595889,1607
5686763,56536,514401,4431810,4431810,26106,0,205853,0,26123,60445,5480910,8505,36961,3589,235549,23597,0,3016752,2979791,249451,2499108,53971,438450,131030,1235264,640393,8210,2.473589262552332,7818,32207,565,0,0.5560167394223487,16.01,1906209,577856,1213967,0
5572542,191846,417033,4492627,4492627,13504,5951,979757,0,257451,101903,4592785,43705,38232,1997,2265327,7176,0,4198832,4160600,4701,1228465,62114,217788,132078,679732,136753,6827,7.4761881453927845,15012,89141,1535,37,0.5002445992387335,2.8,324543,3447,40383,0
155455,1802,18201,144507,144507,729,0,10467,0,0,1758,144988,1048,911,336,5969,7979,0,78281,77370,1737,60894,2803,5643,1145,24489,26814,85,2.75930494476027,128,1044,27,0,0.2167130368826467,3.19,53912,29044,24379,0
1476255,4955,56019,875108,875108,11160,50,145104,11539,9440,16771,1331151,75,11467,0,70190,10790,0,1060818,1049351,12533,623766,10775,126105,127027,257516,102343,1875,1.6296638908987804,5960,9174,143,0,0.5107227953288612,5.2,266812,26597,213167,2793
358413,5452,29460,280008,280008,1039,0,57109,0,229,4399,301304,19,2666,493,4296,966,0,243220,240554,1632,236294,19871,5110,35557,86004,89752,2202,3.951198000881964,412,1407,49,0,2.4854219898331342,15.73,80420,12658,67912,0
127502,201,13452,107620,107620,554,12,19640,14004,0,1590,107862,4031,823,2707,2546,3386,0,66908,66085,0,56946,24759,588,145,10330,21124,551,3.3481863317403056,74,547,18,0,1.750588758583167,11.29,32814,4176,28638,0
375567,19194,6570,325003,325003,1545,480,25653,4117,0,4574,349914,363,2940,656,18676,1792,0,232638,229698,0,211356,10004,32711,8696,62513,97432,-128,3.647573803459716,537,3194,76,0,-0.13634227236232957,-2,96603,34137,26696,0
2366359,10681,11301,1806026,1806026,13894,798,248057,0,2859,27390,2118302,0,10275,6,103476,562,0,1866274,1855999,40710,1721251,0,324569,142281,309721,944680,3091,2.394372444136928,556,13083,216,4773,0.5262690803933057,5.02,413474,54820,91300,0
12140942,121398,1193046,10466336,10466336,61987,6000,1038738,1189,29623,151993,11102204,10,107331,42886,1355180,176971,0,9150289,9042958,221363,7367118,264,637372,617854,3071657,3039971,-18556,3.147337366173318,17222,75360,1335,0,-0.6042733139987692,-7.18,1170439,308334,814087,58002
7248984,60918,103872,5353352,5353352,59713,700,482915,0,75801,91783,6766069,0,41905,106,223060,17351,0,5711194,5669289,108569,5362092,0,248372,489674,1712915,2911131,11371,1.921128164093818,17150,34206,643,683,0.629467069021471,9.36,973512,0,948680,61469
6867575,66367,545358,5460882,5460882,33716,30512,895689,0,49920,130502,5971886,0,108702,2054,487491,383027,0,5324482,5215780,27536,3835318,9364,237998,308496,1482941,1796519,30628,6.273806682084443,23356,50902,1011,1486,1.8211505095154341,13.83,658723,0,649719,7906
2970559,18233,931541,2525574,2525574,31090,1482,367260,66359,5358,45507,2603299,0,24796,0,176892,63229,0,1689523,1664727,370192,654324,7019,151899,16531,123248,355627,12705,2.080721216623688,45184,24995,236,0,1.719243654580201,14.24,156503,0,156503,0
648824,46228,126600,617143,617143,6642,0,17472,286,0,10032,631352,0,8362,471,100125,13819,0,410878,402516,0,296913,811,26322,16205,169866,83709,-213,2.1916444363990766,3147,6556,85,0,-0.12152626721800414,-4.87,45965,10831,20836,0
92570,0,5022,0,0,301,0,48412,0,0,11,44158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,79817,78443,18,0,5.918504705895334,11.24,0,0,0,0
210491,1611,45511,166444,166444,1049,0,38662,2550,0,2584,171829,0,2252,0,7507,68,0,157691,155439,1383,147982,0,4290,14378,98425,30889,-182,3.2081426212719713,166,2021,36,0,-0.3535799974744286,-1.88,0,0,0,0
305916,3251,5115,259636,259636,1533,0,28800,30100,886,5242,277116,1855,2500,1018,43143,33752,0,221412,218912,0,142589,10116,21123,371,70676,40303,1387,5.3689137865209,535,2857,54,0,1.8525042030275156,19.55,33210,12225,20985,0
679929,9918,9707,599910,599910,2632,-244,75406,75725,7094,7513,604523,0,2993,1153,27321,7809,0,164352,161359,0,128879,95,29349,4766,40016,54653,3841,3.182997926258266,1929,2148,39,0,2.3222947246545047,20.64,396504,0,393708,0
358544,10470,62540,309314,309314,1796,30,48680,34755,0,4833,309864,1943,3721,7865,12732,21267,0,166281,162560,1120,128576,4550,21906,0,14411,87709,1247,3.6601661657590068,421,1775,70,0,1.396813484234742,10.37,84562,14574,69988,0
2194394,32184,81270,1885847,1885847,9509,325,190896,0,17463,24904,2003498,22000,16598,3183,191580,10574,0,1203100,1186502,24362,933056,16356,231894,14612,483697,186497,5173,3.0180312418674156,2896,12793,265,0,0.9460769947195808,10.81,818424,387707,405852,0
155987,825,36414,121167,121167,1115,-26,30734,0,292,2846,125253,0,2809,0,2911,0,0,112706,109897,0,109795,0,2971,19208,86247,1369,1548,4.734650337456664,1902,1460,32,0,4.0334952072931225,20.66,5830,0,5830,0
326809,3819,33225,282825,282825,881,80,32406,14099,2013,5112,294403,4644,2104,9295,20469,15947,0,169630,167526,765,127759,7320,27006,281,27332,65820,1919,5.50690070886216,237,1920,55,12,2.325426398860917,24.43,95855,32405,51852,0
40081,0,27908,1010,1010,0,2,12922,0,1105,135,27159,0,2,0,150,0,0,150,148,0,0,0,0,0,0,0,176,5.314437555358724,610,512,8,0,1.765583658319435,5.49,0,0,0,0
315524,6673,109367,260670,260670,575,150,45736,0,0,4468,269788,0,6129,0,29282,102,0,194265,188136,0,155579,0,6069,23158,118043,8309,1303,5.277874750460102,200,2102,34,0,1.644208125454468,11.47,381,0,381,0
598265,14117,36693,540160,540160,2842,45,55943,0,0,7422,542322,157,5025,1496,48048,5042,0,455322,450297,7967,393626,9794,62377,7915,150852,162688,1109,3.1241979534115916,387,3813,81,0,0.7221421379542182,8.02,89060,15298,73762,0
606980,10569,47656,505064,505064,1727,25,55473,0,7,5736,551507,0,1662,0,0,2037,0,440461,438799,0,438425,0,0,425903,1903,10619,430,2.483383199221968,3397,7249,132,0,0.25244260233098453,3.08,90408,7885,80461,0
128489,3192,10132,114189,114189,95,30,13249,0,2123,1595,115240,297,549,324,15720,1153,0,78874,78325,453,61165,324,8260,1570,39790,11221,417,4.781409878392809,196,1218,22,0,1.2367189874919369,12.75,32804,588,32216,0
91608,1861,6754,80285,80285,122,5,9888,5869,0,1129,81720,0,602,3667,2276,6144,0,52737,52135,585,43732,0,2099,0,11989,29644,73,4.989223870983724,182,1093,45,271,0.3187877332227038,2.95,22077,2166,19911,0
1874941,12794,64774,1386927,1386927,8431,0,279399,0,1691,21325,1595542,0,14371,5594,46014,8988,0,1441553,1427182,1657,1384368,0,220227,119146,490194,554801,2439,2.86571861328023,2216,12407,223,0,0.5227809740091154,3.5,329724,50454,143595,0
1172211,833,34096,993281,993281,8732,350,165451,0,91,17037,1006760,0,13953,0,377547,0,0,1025393,1011440,0,638861,0,884,60710,577267,0,3977,2.9572932843537196,531,4878,92,0,1.3737982611624349,9.59,101339,2466,95728,0
