BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NONII,NONIX,NUMEMP,ORE,SC,SCMUNI,SCUS,TRADE,ROA,ROE,NIMY
0.0140710409,0.0771271147,0.8159810529,0.8159810529,0.0057994214,0.0003250736,0.0796648738,0.0000000000,0.0000000000,0.0155543597,0.9203351262,0.0048187373,0.0109268421,0.0235227592,0.0785940432,0.0490205452,0.0000000000,0.8577024676,0.8467756255,0.0000000000,0.7250615318,0.0614935354,0.1117051064,0.0420683419,0.1701090772,0.3396854709,0.0035293700,0.0014723920,0.0073291793,0.0002076100,0.0011664404,0.0483321541,0.0251044196,0.0177615818,0.0000000000,1.427782075367444,17.68,4.075134943911262
0.0189256528,0.1654509023,0.8677103250,0.8677103250,0.0039075801,0.0006269808,0.1262146730,0.0000000000,0.0012572357,0.0162425679,0.8737853270,0.0002439168,0.0093195867,0.0009904005,0.0830168417,0.0113200320,0.0000000000,0.7643501663,0.7550305796,0.0000000000,0.6706811991,0.0054087325,0.1116074936,0.0263626601,0.3640761282,0.1632261846,0.0044003248,0.0012834281,0.0071816313,0.0001866209,0.0000000000,0.0397011446,0.0007775872,0.0389235575,0.0000000000,1.7451613243554047,14.08,5.158688727734542
0.0214272519,0.0834170833,0.8784756256,0.8784756256,0.0049657211,0.0005169754,0.1122408747,0.0019079839,0.0000189558,0.0152118289,0.8877591253,0.0166028374,0.0103281346,0.0014475311,0.0956669879,0.0053086481,0.0000000000,0.8052570884,0.7949289538,0.0006307100,0.6905709201,0.0412849665,0.1277535833,0.0376509741,0.3750970191,0.1087843771,0.0043384576,0.0006248509,0.0045318064,0.0001040844,0.0006441514,0.0812423401,0.0000000000,0.0739774571,0.0000000000,1.758391577376982,15.66,4.356276415988571
0.0167881731,0.3247929736,0.8849494859,0.8849494859,0.0034972590,-0.0000099732,0.1088239303,0.0000000000,0.0000000000,0.0130548824,0.8911760697,0.0000000000,0.0098601429,0.0257806501,0.0245373279,0.0426053915,0.0000000000,0.6058436140,0.5959834711,0.0058010618,0.5351770404,0.0132909141,0.1107421037,0.0094279721,0.1061311738,0.2955848767,0.0038662664,0.0014028929,0.0058974691,0.0001495976,0.0027525955,0.0366015419,0.0002493293,0.0345171489,0.0000000000,1.5817749064943896,14.46,4.12564194091722
0.0226848255,0.1783682963,0.8380921787,0.8380921787,0.0060973484,0.0000000000,0.0793688740,0.0000000000,0.0000000000,0.0114961850,0.9206311260,0.0082015997,0.0097218902,0.0002863774,0.0676037433,0.0051261555,0.0000000000,0.6548044167,0.6450825265,0.0000000000,0.5716180074,0.0461677723,0.0543295282,0.0207200275,0.2400278409,0.2103728385,0.0000996095,0.0013683859,0.0066476911,0.0001506594,0.0010247330,0.1228720914,0.0019959260,0.1208761654,0.0000000000,0.03978352787892878,0.5,2.315342615707058
0.0021408497,0.1484698787,0.5971867585,0.5971867585,0.0074725641,-0.0000720854,0.1084016842,0.0332218181,0.0000008685,0.0115901172,0.8915983158,0.0058545508,0.0108206272,0.0000000000,0.0843355810,0.0012471644,0.0000000000,0.6530381827,0.6422175555,0.0000000000,0.4174526581,0.0023762129,0.0775430515,0.0599333688,0.2476889246,0.0299111005,0.0008528659,0.0030883819,0.0069532018,0.0001146418,0.0000000000,0.1395729765,0.0000000000,0.1291509903,0.0000000000,0.3389227984254931,3.15,1.7009452336714324
0.0269354144,0.0759589081,0.8747750148,0.8747750148,0.0069266207,0.0006497768,0.0802517669,0.0040221184,0.0000000000,0.0149427005,0.9197482331,0.0148214088,0.0088672874,0.0023435283,0.0689153276,0.0073186527,0.0000000000,0.8273066535,0.8184393661,0.0000000000,0.7362512644,0.0059194667,0.0765761961,0.0164566805,0.4179537662,0.2193451549,0.0011804279,0.0006606064,0.0064241266,0.0001169598,0.0005999606,0.0464590413,0.0000000000,0.0464590413,0.0000000000,0.4898628721019723,6,3.5402970654562758
0.0210883946,0.1668213249,0.8788128237,0.8788128237,0.0008680815,0.0000000000,0.1193312779,0.0000000000,0.0000000000,0.0111653246,0.8806687221,0.0000000000,0.0092345916,0.0035621277,0.0836052324,0.0059568354,0.0000000000,0.3610171521,0.3517825605,0.0000000000,0.2714550843,0.0399018170,0.0024096746,0.0013021223,0.1504624779,0.0773789924,0.0031879546,0.0029784177,0.0100577723,0.0003143054,0.0000000000,0.4486185530,0.0000000000,0.4486185530,0.0000000000,1.2739424931592878,10.72,4.563393360527974
0.0099436612,0.2387309500,0.9047485526,0.9047485526,0.0003634759,0.0002336631,0.0863670587,0.0000000000,0.0000000000,0.0092945972,0.9136329413,0.0000000000,0.0093569073,0.0001142353,0.0700262222,0.0002025080,0.0000000000,0.4804839422,0.4711270348,0.0092686346,0.4009865774,0.0000000000,0.0199184776,0.0000000000,0.3754186463,0.0056494535,0.0039878495,0.0058052289,0.0092115170,0.0001765454,0.0000000000,0.2641482982,0.0000000000,0.2641482982,0.0000000000,1.6381029573304042,18.62,3.8077316877438636
0.0131036493,0.0306746711,0.8485758379,0.8485758379,0.0045462319,0.0003327404,0.0959792982,0.0004378864,0.0184078639,0.0110652817,0.9040207018,0.0060242648,0.0062079375,0.0012141697,0.0681881554,0.0222470225,0.0007912566,0.6289192659,0.6227113284,0.0065706245,0.5264581848,0.0238172244,0.0796470689,0.0220021255,0.2824443508,0.1185474152,0.0019352181,0.0033303986,0.0068398115,0.0001500659,0.0001870001,0.2773021808,0.0811470626,0.1409212117,0.0000000000,0.7692106762368325,8.17,2.804723522610775
0.0055094176,0.1550100418,0.9258535526,0.9258535526,0.0032975085,0.0000000000,0.0698311893,0.0000000000,0.0000000000,0.0112766650,0.9301688107,0.1087227922,0.0065000271,0.0332600554,0.0952206481,0.0581338544,0.0000000000,0.5355805243,0.5290804972,0.0000000000,0.2716848505,0.0742821473,0.0005427998,0.0000000000,0.0593144439,0.1375454595,0.0025782989,0.0016419693,0.0067578570,0.0002171199,0.0011263095,0.2901671823,0.0530722466,0.2109726972,0.0000000000,1.0244589576130105,14.39,3.3448525961005164
0.0096612651,0.0271954861,0.8570616239,0.8570616239,0.0008323467,0.0004944634,0.1415044323,0.0744442094,0.0000000000,0.0117792166,0.8584955677,0.0002884370,0.0051698894,0.0216300260,0.0736283448,0.0710351591,0.0000000000,0.3962272444,0.3910573550,0.0331317937,0.2156025174,0.0003708475,0.0298436122,0.0015712948,0.0630962748,0.1207204881,0.0061313460,0.0022443144,0.0061340930,0.0002334966,0.0000000000,0.4535932379,0.0665602655,0.3870329725,0.0000000000,2.429751391364694,17.26,4.653158689058655
0.0135306219,0.0229826353,0.8413658663,0.8413658663,0.0042512480,0.0004315988,0.1299256211,0.0490440087,0.0000000000,0.0144153994,0.8700743789,0.0000000000,0.0127753241,0.0032657641,0.0998072192,0.0248025436,0.0000000000,0.8378914961,0.8251161720,0.0000000000,0.7132817333,0.0011365435,0.0210476341,0.0354990001,0.3400854566,0.3155130990,0.0020860608,0.0011365435,0.0085096894,0.0002445726,0.0001942195,0.0672430908,0.0037692961,0.0634737948,0.0000000000,0.8339893810145194,6.47,4.303809998819727
0.0053187906,0.1460001271,0.8193054965,0.8193054965,0.0075055970,0.0000000000,0.1228365343,0.0000000000,0.0001809505,0.0140486911,0.8771634657,0.0000000000,0.0149900188,0.0007295771,0.0643818133,0.0037460610,0.0000000000,0.8183564687,0.8033664498,0.0000000000,0.7502170444,0.0000000000,0.0632479850,0.0838128202,0.5370207458,0.0661354934,0.0017633052,0.0000962503,0.0041984373,0.0000731502,0.0000000000,0.0342689502,0.0000000000,0.0342651002,0.0000000000,0.7130485550257857,5.78,2.714563525498449
0.0136868221,0.0185317149,0.8254496161,0.8254496161,0.0057220202,0.0004794425,0.0866438418,0.0000000000,0.0000000000,0.0142661905,0.9133561582,0.0241861085,0.0099542360,0.0014595239,0.1622968425,0.0056715526,0.0000000000,0.8680412704,0.8580870345,0.0000000000,0.6758060186,0.0348468913,0.0488859775,0.0794572509,0.3786647072,0.1339511917,0.0030754976,0.0010789980,0.0052900173,0.0000908417,0.0000000000,0.0742096264,0.0129176954,0.0603946165,0.0032521343,1.2536573148096242,14.37,3.6893714829889577
0.0246697408,0.1165766182,0.8540364887,0.8540364887,0.0084387543,0.0032150424,0.1110747377,0.0000000000,0.0018862753,0.0145192253,0.8889252623,0.0019612344,0.0096410279,0.0007642314,0.0845725985,0.0019530358,0.0000000000,0.8239954603,0.8143544324,0.0000000000,0.7354980505,0.0296416370,0.2503036429,0.2013442274,0.1452882938,0.1089202494,0.0021398479,0.0056834220,0.0061501595,0.0000907708,0.0113943680,0.0054585447,0.0049244611,0.0000579762,0.0000000000,0.8609419173452171,7.78,2.6065083632693944
0.0087075547,0.0102936719,0.7630673948,0.7630673948,0.0061849708,0.0002331839,0.1048628179,0.0050936700,0.0084118775,0.0124454933,0.8951371821,0.0018976509,0.0079511060,0.0012918390,0.0521030860,0.0029059383,0.0000000000,0.8499643229,0.8420132169,0.0072081820,0.7839858597,0.0168274859,0.0646898887,0.1457796039,0.4131231258,0.1435657555,0.0019116419,0.0007405922,0.0044062437,0.0001021346,0.0000000000,0.1004864217,0.0390718346,0.0612746767,0.0000000000,0.7606079668071352,7.31,2.6319265691702958
0.0048670216,0.1031833286,0.8021938656,0.8021938656,0.0043605549,0.0000000000,0.0998315895,0.0000000000,0.0000000000,0.0146792995,0.9001684105,0.0779258747,0.0111134444,0.0037429126,0.0858028733,0.0120893193,0.0000000000,0.6347633812,0.6236499368,0.0092893407,0.4482765720,0.0500866758,0.0573336792,0.0100634525,0.2533815918,0.0774111727,0.0047723164,0.0011035210,0.0066499491,0.0001482342,0.0000000000,0.2518745445,0.0875034485,0.1594423101,0.0000000000,1.986272611202989,19.33,4.440526448686315
0.0241150993,0.0579893991,0.8293020934,0.8293020934,0.0047630809,0.0000594223,0.1029493071,0.0075011549,0.0012938549,0.0133136844,0.8970506929,0.0000764739,0.0072784506,0.0015837322,0.0830681723,0.0099715703,0.0000000000,0.7679034073,0.7606249567,0.0023510543,0.6723710305,0.0060667534,0.0947691885,0.0602278094,0.3367768958,0.1745303834,0.0042649674,0.0010168956,0.0043419580,0.0001317624,0.0006386600,0.1026697642,0.0097359482,0.0929338160,0.0118028091,1.7091791503542886,16.79,3.693273913909535
0.0380899086,0.0539638127,0.7475470994,0.7475470994,0.0044954300,0.0000000000,0.1692408133,0.0033202761,0.0221786980,0.0141764596,0.8307591867,0.0005409439,0.0108561835,0.0121619101,0.0637008021,0.0540384257,0.0000000000,0.6078903190,0.5970341354,0.0000000000,0.4747435180,0.0081514643,0.0482559224,0.0127961201,0.1817198284,0.2238201828,0.0019585898,0.0007647827,0.0080208916,0.0003730647,0.0037306473,0.2605670584,0.0946278679,0.1586644283,0.0000000000,0.8014425966740133,4.65,4.514172021266186
0.0019780239,0.0890197890,0.9117731634,0.9117731634,0.0033547982,0.0000000000,0.0848197558,0.0180287728,0.0000000000,0.0105087965,0.9151802442,0.0624166747,0.0048448515,0.0229259069,0.0551929663,0.0415994981,0.0000000000,0.3338329223,0.3289880709,0.0002091303,0.1744146531,0.0928886991,0.0060473506,0.0000000000,0.0289296887,0.0465489147,0.0033199432,0.0004531156,0.0039211927,0.0001132789,0.0000000000,0.5242024730,0.1387927955,0.3854096775,0.0000000000,1.3203950788424883,15.58,3.1073326047565653
0.0104372720,0.1631320227,0.7238803413,0.7238803413,0.0069358562,-0.0005217857,0.1448586194,0.0000000000,0.0036836514,0.0140741964,0.8551413806,0.0000000000,0.0090821867,0.0000000000,0.0676265447,0.0000000000,0.0000000000,0.7171220480,0.7080398613,0.0000000000,0.6501590278,0.0000000000,0.0034920704,0.0686903646,0.5736076109,0.0043689819,0.0015326482,0.0006105672,0.0061819926,0.0001386237,0.0000000000,0.0992966017,0.0000000000,0.0981844972,0.0000000000,0.6152759127921428,4.25,2.968639173988943
0.0158493750,0.1641284700,0.8739705104,0.8739705104,0.0078859819,0.0001810788,0.0932261588,0.0000000000,0.0032874857,0.0134600402,0.9067738412,0.0006310596,0.0092096680,0.0054382492,0.0464200041,0.0079941765,0.0000000000,0.7560157774,0.7468061094,0.0001140796,0.6360424684,0.0167298707,0.1051148877,0.0236230881,0.3609000160,0.1296746059,0.0014771503,0.0023196195,0.0058823450,0.0001403361,0.0000000000,0.0447880314,0.0134641145,0.0248227352,0.0000000000,0.6005272327275379,6.39,2.384565684128322
0.0261355509,0.1169362704,0.9667589027,0.9667589027,0.0028212668,0.0001083713,0.0310917327,0.0000000000,0.0000000000,0.0107468229,0.9689082673,0.0121881615,0.0083445919,0.0044974099,0.0539978181,0.0195790858,0.0000000000,0.3350805199,0.3267359280,0.0018061887,0.2474442430,0.0016183451,0.0331905240,0.0000000000,0.1384515905,0.0741837833,0.0028140420,0.0011559608,0.0061591036,0.0001264332,0.0000000000,0.5003648501,0.2253184311,0.2750464191,0.0000000000,1.1733385548656272,34.82,3.5367772849914667
0.0090490655,0.0793491406,0.8260240373,0.8260240373,0.0046854903,0.0001993511,0.1718835140,0.0073833759,0.0041479806,0.0135174846,0.8281164860,0.0022489763,0.0075325201,0.0342263773,0.0907653164,0.0471915853,0.0000000000,0.6678927993,0.6603602792,0.0037226981,0.5243865522,0.0272741905,0.0267115773,0.0198612811,0.1224399990,0.3280995043,0.0055153818,0.0016819330,0.0047991943,0.0001727710,0.0009524555,0.2018290099,0.1914893303,0.0006142969,0.0000000000,2.2322645905908702,12.99,3.889493133558665
0.0085155901,0.0727760724,0.8848757248,0.8848757248,0.0054409536,0.0002297476,0.0866795336,0.0000000000,0.0000000000,0.0137516785,0.9133204664,0.0002770242,0.0099322286,0.0017376216,0.1221071088,0.0068318803,0.0000000000,0.8217714451,0.8118392165,0.0051664177,0.6872488432,0.0099471581,0.1244153670,0.0183963950,0.2059724419,0.3285174811,0.0040931564,0.0004354422,0.0044415102,0.0000779649,0.0000000000,0.1006435421,0.0096120749,0.0903944774,0.0000000000,1.6502871073200767,18.89,3.4355939707383056
0.0001140690,0.2151703412,0.8306459725,0.8306459725,0.0102122823,0.0002758395,0.0894082829,0.0000000000,0.0029253502,0.0165928848,0.9105917171,0.0000000000,0.0092748429,0.0000000000,0.3706401031,0.0000000000,0.0000000000,0.6761665365,0.6668916936,0.0000000000,0.3055378403,0.0000000000,0.0000000000,0.0648876058,0.2152481155,0.0254021190,0.0007134495,0.0006501930,0.0057750000,0.0000466646,0.0000000000,0.0893128797,0.0000000000,0.0874400749,0.0000000000,0.28782606603892974,3.2,2.6707960626050573
0.0085511612,0.2789816344,0.8688757166,0.8688757166,0.0077543485,0.0002915169,0.1290253620,0.0086677680,0.0019045768,0.0174521426,0.8709746380,0.0519094354,0.0072684870,0.0120493635,0.0609270236,0.0536974055,0.0000000000,0.5251579050,0.5178894179,0.0000000000,0.3585268681,0.0316198620,0.0608687202,0.0558934992,0.0939267321,0.1162180546,0.0043338840,0.0004469925,0.0055193859,0.0001554757,0.0000000000,0.1701098047,0.0000000000,0.0523564279,0.0000000000,1.8524479518197394,13.69,4.320626880533368
0.0115106023,0.0647058024,0.7804741045,0.7804741045,0.0036420796,0.0000951289,0.1185216056,0.0000000000,0.0000000000,0.0128877071,0.8814783944,0.0181968082,0.0141968626,0.0012412062,0.0822231181,0.0018074500,0.0000000000,0.8069561909,0.7927593283,0.0000000000,0.6989304789,0.0296575811,0.0218570076,0.1698549963,0.2830040815,0.1945568124,0.0030033567,0.0026319008,0.0087790426,0.0001540183,0.0030350663,0.1016973722,0.0000000000,0.1016973722,0.0000000000,1.2162571200572356,10.08,3.9859194125602357
0.0121344715,0.0577234217,0.8926906248,0.8926906248,0.0062923909,0.0003586543,0.0960715396,0.0000000000,0.0102734540,0.0159760578,0.9039284604,0.1432066885,0.0107476747,0.0362081470,0.0943778941,0.0551172003,0.0000000000,0.7203014290,0.7095537543,0.0028014888,0.4234791064,0.1395245041,0.0323187401,0.0019486885,0.0695829249,0.1801042489,0.0034630068,0.0007730993,0.0056268879,0.0001394767,0.0000000000,0.1799647722,0.0234679483,0.1494233635,0.0000000000,1.3974206413019008,14.58,4.202452727811201
0.0077754720,0.0232879871,0.9162375426,0.9162375426,0.0057259242,0.0010888223,0.0796249327,0.0728358056,0.0025619348,0.0133092511,0.9203750673,0.0048036277,0.0092742039,0.0091461071,0.0765890400,0.0244280481,0.0000000000,0.5907949684,0.5815207645,0.0114902775,0.4725104399,0.0222632132,0.0764353240,0.0146286476,0.1662823765,0.1929008787,-0.0006020547,0.0009735352,0.0080700945,0.0003074322,0.0008454385,0.2892424359,0.1677811083,0.1214613276,0.0000000000,-0.2412344015654573,-2.99,3.213352783526139
0.0140082437,0.0843739385,0.8441804696,0.8441804696,0.0044564771,0.0000000000,0.0293397417,0.0000000000,0.0001571681,0.0095619065,0.9706602583,0.0000000000,0.0080358546,0.0000000000,0.0888456254,0.0005678333,0.0000000000,0.3408672639,0.3328314093,0.0000000000,0.2528480387,0.0000000000,0.0258516231,0.0147788746,0.1739749849,0.0382425561,-0.0027225577,0.0007148615,0.0085428486,0.0001774479,0.0584716159,0.4188480083,0.1788522670,0.1975197854,0.0000000000,-1.084492464594956,-34.06,2.4831472103123353
0.0051274802,0.3222088002,0.7653952915,0.7653952915,0.0021460882,0.0000000000,0.1016757479,0.0000000000,0.0000000000,0.0129022309,0.8983242521,0.0052045852,0.0086743086,0.0186979541,0.0520844042,0.0313817210,0.0000000000,0.4369666907,0.4282923820,0.0000000000,0.3493111956,0.0145342860,0.0000000000,0.0029042870,0.1160172715,0.2158553511,0.0032641102,0.0003726740,0.0078647065,0.0001413591,0.0000000000,0.2286676262,0.0031998561,0.2254677701,0.0000000000,1.282091727605984,12.96,4.410340852955706
0.0067788327,0.0392976822,0.8549078470,0.8549078470,0.0028762915,0.0000000000,0.1323862050,0.1414199944,0.0000000000,0.0172786931,0.8676137950,0.0373917900,0.0066252443,0.0251884948,0.1274713767,0.0352206088,0.0000000000,0.6191287350,0.6125034906,0.0000000000,0.4230731639,0.0562482547,0.1186470260,0.0058014521,0.1616168668,0.0807595644,0.0080005585,0.0012217258,0.0076235688,0.0001675510,0.0000000000,0.1667830215,0.0072814856,0.1591315275,0.0000000000,3.3344729510522066,25.14,6.543857005780988
0.0105605695,0.1530257493,0.8444704230,0.8444704230,0.0036030692,0.0004580173,0.1437607143,0.0000000000,0.0000000000,0.0140415007,0.8562392857,0.0001439483,0.0174133802,0.0276249842,0.0803231421,0.0617799860,0.0000000000,0.7773163678,0.7599029876,0.0000000000,0.6348250156,0.0001919310,0.0437253816,0.0114984144,0.1585830254,0.4208262631,0.0034329485,0.0010687070,0.0067001383,0.0001919310,0.0000000000,0.0632979860,0.0000000000,0.0632979860,0.0000000000,1.3856182683292912,9.66,4.399169985270226
0.0191693118,0.1167217292,0.8939317873,0.8939317873,0.0076979551,0.0002024357,0.0991314159,0.0000000000,0.0000000000,0.0138870895,0.9008685841,0.0000000000,0.0098869599,0.0003427911,0.0994823044,0.0184594373,0.0000000000,0.7921012286,0.7822142687,0.0000000000,0.6759112306,0.0001187623,0.0797569692,0.0833549265,0.3351984410,0.1774821317,0.0003616851,0.0004183671,0.0059003261,0.0001214614,0.0000000000,0.0672275485,0.0000000000,0.0523741660,0.0000000000,0.1464004872732636,1.48,2.6307411221091823
0.0225802785,0.1234676388,0.9125820864,0.9125820864,0.0031137321,0.0004309796,0.0792056551,0.0218159572,0.0045538904,0.0138279606,0.9207943449,0.0023387316,0.0112870881,0.0023593271,0.1540343884,0.0109003507,0.0000000000,0.6662890828,0.6550019947,0.0035874282,0.4850625531,0.0228388663,0.0663052541,0.0358681797,0.2621301680,0.0979200849,0.0043250517,0.0025912170,0.0082397192,0.0002158712,0.0000000000,0.1424803218,0.0262867029,0.1136649511,0.0000000000,1.7571356519569827,21.81,4.6691675711253575
0.0018202435,0.1362497016,0.7426295058,0.7426295058,0.0001193602,0.0006266412,0.2571914538,0.0173967534,0.0000000000,0.0071019336,0.7428085462,0.0073704942,0.0038195273,0.0117868226,0.0889532108,0.0192766770,0.0000000000,0.3202136548,0.3163941275,0.0045058487,0.2001074242,0.0000000000,0.0137562664,0.0000000000,0.0195153975,0.1668357603,0.0001193602,0.0001193602,0.0063559322,0.0001790403,0.0000000000,0.5228873239,0.0334805443,0.4595368823,0.0000000000,0.0479594742442636,0.19,3.283404076191813
0.0151289215,0.1357952526,0.8882258769,0.8882258769,0.0011094383,-0.0000262448,0.1027817079,0.0000000000,0.0000000000,0.0089494693,0.8972182921,0.0000000000,0.0019301841,0.0016725081,0.0159138790,0.0057046604,0.0000000000,0.4250508791,0.4231206950,0.0000000000,0.4041910524,0.0056211542,0.0905206248,0.0142509144,0.1771594084,0.1166389506,0.0033020702,0.0009615132,0.0046763422,0.0001169086,0.0000000000,0.4034705140,0.0000000000,0.4034705140,0.0000000000,1.360286800352849,12.96,3.3870221699978997
0.0184899855,0.0056765276,0.8881051366,0.8881051366,0.0049624017,0.0001551910,0.0881620812,0.0618290772,0.0133668282,0.0116433427,0.9118379188,0.0887024674,0.0079246328,0.1017369643,0.0828871335,0.1128853652,0.0000000000,0.6504916648,0.6425670320,0.0065282231,0.3541053271,0.0957318151,0.0329366586,0.0214154283,0.1428322787,0.0611891463,0.0034670655,0.0039929218,0.0062308253,0.0001446800,0.0013726055,0.2320831700,0.0794846794,0.1309555313,0.0000000000,1.4091267183744343,15.95,2.911612041942923
