Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
27.172849099811746,0.5351600420218354,53.51600420218354,0.515121518446605,30.417500036352994,0.2348942598187311,23.48942598187311,0.2911073825503356,5.480984340044745,0.47488541666666667,18.29401041666667,0.3865525265957447,31.839169621749413,7.616,1.3343856523700721
3.4638352160730896,0.14670518668244703,14.670518668244704,0.2704366990167133,1.6776683167876156,0.0,0.0,0.2525167785234899,0.33557046979865535,0.3605416666666667,2.7343749999999996,0.11228390957446809,1.3648788416075646,1.09,0.08851011477487543
4.549298117195413,0.1990374428737971,19.90374428737971,0.30712046736502824,3.006785000149223,0.008308157099697885,0.8308157099697886,0.24580536912751677,0.0,0.33139583333333333,2.291145833333333,0.11136968085106383,1.2632978723404247,7.616,0.6849635831653293
30.577013862416408,0.8047369867507104,80.47369867507103,0.5292462038560509,32.97465792285014,0.1933534743202417,19.335347432024168,0.3104026845637584,8.05369127516779,0.4184895833333333,10.877864583333329,0.3857214095744681,31.746823286052013,8.03,0.6822098163443253
3.4638352160730896,0.14670518668244703,14.670518668244704,0.2704366990167133,1.6776683167876156,0.0,0.0,0.2525167785234899,0.33557046979865535,0.3605416666666667,2.7343749999999996,0.11228390957446809,1.3648788416075646,1.09,0.08627659342838825
12.141383312461109,0.3393717558300864,33.93717558300864,0.4007606984109216,15.172860277880739,0.0513595166163142,5.13595166163142,0.24328859060402686,0.0,0.3517083333333333,1.1968749999999995,0.2566489361702128,17.405437352245865,1.777,0.6206258731095564
11.160895171582572,0.33277703160946287,33.27770316094629,0.39989750143834385,15.248848632790677,0.13746223564954682,13.746223564954683,0.2407718120805369,0.0,0.34348958333333335,1.5361979166666664,0.12840757978723405,3.1563977541371155,3.397,0.8009694476236229
20.976339912086193,0.5348852156721942,53.48852156721942,0.475181760840119,24.80906331793277,0.11253776435045318,11.253776435045317,0.28187919463087246,4.250559284116329,0.36184375,5.563802083333336,0.3384308510638298,26.492316784869978,12.248,3.6668046106558903
23.942143268323218,0.6359016298975606,63.59016298975607,0.5015613456039083,28.787014099442825,0.13141993957703926,13.141993957703926,0.2835570469798658,4.4742729306487705,0.3576875,5.3109375000000005,0.35513630319148937,28.34847813238771,8.03,1.7854895170769118
8.848710962428209,0.3670738086056109,36.70738086056109,0.3223614510687368,6.06909792285563,0.0037764350453172208,0.3776435045317221,0.26593959731543626,2.1252796420581683,0.34355208333333337,3.077343750000001,0.14261968085106383,4.735520094562647,1.236,0.7923436680964789
